Timestamp,Agent,Action,Current Price
2024-11-29 21:25:42,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-29 21:25:42,Buyer_0,bid,0
2024-11-29 21:25:43,Buyer_1,bid,0
2024-11-29 21:25:43,Buyer_2,bid,0
2024-11-29 21:25:43,Buyer_3,bid,0
2024-11-29 21:25:44,Buyer_4,bid,0
2024-11-29 21:25:44,Buyer_5,bid,0
2024-11-29 21:25:44,Buyer_6,bid,0
2024-11-29 21:25:44,Buyer_7,bid,0
2024-11-29 21:25:45,Buyer_8,bid,0
2024-11-29 21:25:45,Buyer_9,bid,0
2024-11-29 21:25:45,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-29 21:25:45,Buyer_0,bid,1
2024-11-29 21:25:46,Buyer_1,bid,1
2024-11-29 21:25:46,Buyer_2,bid,1
2024-11-29 21:25:46,Buyer_3,bid,1
2024-11-29 21:25:46,Buyer_4,bid,1
2024-11-29 21:25:47,Buyer_5,bid,1
2024-11-29 21:25:47,Buyer_6,bid,1
2024-11-29 21:25:47,Buyer_7,bid,1
2024-11-29 21:25:48,Buyer_8,bid,1
2024-11-29 21:25:48,Buyer_9,bid,1
2024-11-29 21:25:48,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-29 21:25:48,Buyer_0,bid,2
2024-11-29 21:25:49,Buyer_1,bid,2
2024-11-29 21:25:49,Buyer_2,pass,2
2024-11-29 21:25:49,Buyer_3,pass,2
2024-11-29 21:25:50,Buyer_4,pass,2
2024-11-29 21:25:50,Buyer_5,bid,2
2024-11-29 21:25:50,Buyer_6,pass,2
2024-11-29 21:25:51,Buyer_7,bid,2
2024-11-29 21:25:51,Buyer_8,pass,2
2024-11-29 21:25:51,Buyer_9,bid,2
2024-11-29 21:25:51,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-29 21:25:51,Buyer_0,bid,3
2024-11-29 21:25:52,Buyer_1,bid,3
2024-11-29 21:25:52,Buyer_2,pass,3
2024-11-29 21:25:52,Buyer_3,pass,3
2024-11-29 21:25:53,Buyer_4,pass,3
2024-11-29 21:25:53,Buyer_5,pass,3
2024-11-29 21:25:53,Buyer_6,pass,3
2024-11-29 21:25:53,Buyer_7,pass,3
2024-11-29 21:25:54,Buyer_8,pass,3
2024-11-29 21:25:54,Buyer_9,pass,3
2024-11-29 21:25:54,Auctioneer,"The current bid is $4 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $4?",4
2024-11-29 21:25:54,Buyer_0,bid,4
2024-11-29 21:25:55,Buyer_1,pass,4
2024-11-29 21:25:55,Buyer_2,pass,4
2024-11-29 21:25:55,Buyer_3,pass,4
2024-11-29 21:25:56,Buyer_4,pass,4
2024-11-29 21:25:56,Buyer_5,pass,4
2024-11-29 21:25:56,Buyer_6,pass,4
2024-11-29 21:25:57,Buyer_7,pass,4
2024-11-29 21:25:57,Buyer_8,pass,4
2024-11-29 21:25:57,Buyer_9,pass,4
2024-11-29 21:25:57,Auctioneer,Buyer_0 pays $4,4
2024-11-29 21:25:57,Auctioneer,Buyer_1 pays $3,4
2024-11-29 21:25:57,Auctioneer,Buyer_2 pays $1,4
2024-11-29 21:25:57,Auctioneer,Buyer_3 pays $1,4
2024-11-29 21:25:57,Auctioneer,Buyer_4 pays $1,4
2024-11-29 21:25:57,Auctioneer,Buyer_5 pays $2,4
2024-11-29 21:25:57,Auctioneer,Buyer_6 pays $1,4
2024-11-29 21:25:57,Auctioneer,Buyer_7 pays $2,4
2024-11-29 21:25:57,Auctioneer,Buyer_8 pays $1,4
2024-11-29 21:25:57,Auctioneer,Buyer_9 pays $2,4
2024-11-29 21:26:24,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-29 21:26:25,Buyer_0,bid,0
2024-11-29 21:26:25,Buyer_1,bid,0
2024-11-29 21:26:26,Buyer_2,bid,0
2024-11-29 21:26:26,Buyer_3,bid,0
2024-11-29 21:26:26,Buyer_4,bid,0
2024-11-29 21:26:27,Buyer_5,bid,0
2024-11-29 21:26:27,Buyer_6,bid,0
2024-11-29 21:26:28,Buyer_7,bid,0
2024-11-29 21:26:28,Buyer_8,bid,0
2024-11-29 21:26:29,Buyer_9,bid,0
2024-11-29 21:26:29,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-29 21:26:29,Buyer_0,bid,1
2024-11-29 21:26:30,Buyer_1,bid,1
2024-11-29 21:26:30,Buyer_2,bid,1
2024-11-29 21:26:31,Buyer_3,bid,1
2024-11-29 21:26:31,Buyer_4,bid,1
2024-11-29 21:26:32,Buyer_5,bid,1
2024-11-29 21:26:32,Buyer_6,bid,1
2024-11-29 21:26:32,Buyer_7,bid,1
2024-11-29 21:26:32,Buyer_8,bid,1
2024-11-29 21:26:33,Buyer_9,bid,1
2024-11-29 21:26:33,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-29 21:26:33,Buyer_0,bid,2
2024-11-29 21:26:33,Buyer_1,bid,2
2024-11-29 21:26:34,Buyer_2,bid,2
2024-11-29 21:26:34,Buyer_3,pass,2
2024-11-29 21:26:34,Buyer_4,pass,2
2024-11-29 21:26:35,Buyer_5,pass,2
2024-11-29 21:26:35,Buyer_6,bid,2
2024-11-29 21:26:35,Buyer_7,bid,2
2024-11-29 21:26:35,Buyer_8,bid,2
2024-11-29 21:26:36,Buyer_9,bid,2
2024-11-29 21:26:36,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-29 21:26:36,Buyer_0,bid,3
2024-11-29 21:26:36,Buyer_1,bid,3
2024-11-29 21:26:37,Buyer_2,pass,3
2024-11-29 21:26:37,Buyer_3,pass,3
2024-11-29 21:26:38,Buyer_4,pass,3
2024-11-29 21:26:38,Buyer_5,pass,3
2024-11-29 21:26:39,Buyer_6,pass,3
2024-11-29 21:26:39,Buyer_7,bid,3
2024-11-29 21:26:39,Buyer_8,pass,3
2024-11-29 21:26:40,Buyer_9,bid,3
2024-11-29 21:26:40,Auctioneer,"The current bid is $4 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $4?",4
2024-11-29 21:26:40,Buyer_0,pass,4
2024-11-29 21:26:40,Buyer_1,pass,4
2024-11-29 21:26:41,Buyer_2,pass,4
2024-11-29 21:26:41,Buyer_3,pass,4
2024-11-29 21:26:42,Buyer_4,pass,4
2024-11-29 21:26:42,Buyer_5,pass,4
2024-11-29 21:26:42,Buyer_6,pass,4
2024-11-29 21:26:43,Buyer_7,pass,4
2024-11-29 21:26:43,Buyer_8,pass,4
2024-11-29 21:26:43,Buyer_9,bid,4
2024-11-29 21:26:43,Auctioneer,Buyer_0 pays $3,4
2024-11-29 21:26:43,Auctioneer,Buyer_1 pays $3,4
2024-11-29 21:26:43,Auctioneer,Buyer_2 pays $2,4
2024-11-29 21:26:43,Auctioneer,Buyer_3 pays $1,4
2024-11-29 21:26:43,Auctioneer,Buyer_4 pays $1,4
2024-11-29 21:26:43,Auctioneer,Buyer_5 pays $1,4
2024-11-29 21:26:43,Auctioneer,Buyer_6 pays $2,4
2024-11-29 21:26:43,Auctioneer,Buyer_7 pays $3,4
2024-11-29 21:26:43,Auctioneer,Buyer_8 pays $2,4
