Timestamp,Agent,Action,Current Price
2024-11-30 20:40:53,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-30 20:40:53,Buyer_0,bid,0
2024-11-30 20:40:54,Buyer_1,bid,0
2024-11-30 20:40:54,Buyer_2,bid,0
2024-11-30 20:40:54,Buyer_3,bid,0
2024-11-30 20:40:54,Buyer_4,bid,0
2024-11-30 20:40:55,Buyer_5,bid,0
2024-11-30 20:40:55,Buyer_6,bid,0
2024-11-30 20:40:55,Buyer_7,bid,0
2024-11-30 20:40:56,Buyer_8,bid,0
2024-11-30 20:40:56,Buyer_9,bid,0
2024-11-30 20:40:56,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-30 20:40:57,Buyer_0,bid,1
2024-11-30 20:40:57,Buyer_1,bid,1
2024-11-30 20:40:57,Buyer_2,bid,1
2024-11-30 20:40:58,Buyer_3,bid,1
2024-11-30 20:40:58,Buyer_4,bid,1
2024-11-30 20:40:58,Buyer_5,bid,1
2024-11-30 20:40:59,Buyer_6,pass,1
2024-11-30 20:40:59,Buyer_7,bid,1
2024-11-30 20:41:00,Buyer_8,bid,1
2024-11-30 20:41:00,Buyer_9,bid,1
2024-11-30 20:41:00,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-30 20:41:00,Buyer_0,pass,2
2024-11-30 20:41:00,Buyer_1,pass,2
2024-11-30 20:41:01,Buyer_2,bid,2
2024-11-30 20:41:01,Buyer_3,bid,2
2024-11-30 20:41:02,Buyer_4,pass,2
2024-11-30 20:41:02,Buyer_5,bid,2
2024-11-30 20:41:02,Buyer_6,bid,2
2024-11-30 20:41:03,Buyer_7,pass,2
2024-11-30 20:41:03,Buyer_8,bid,2
2024-11-30 20:41:04,Buyer_9,bid,2
2024-11-30 20:41:04,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-30 20:41:04,Buyer_0,pass,3
2024-11-30 20:41:04,Buyer_1,pass,3
2024-11-30 20:41:04,Buyer_2,pass,3
2024-11-30 20:41:05,Buyer_3,pass,3
2024-11-30 20:41:05,Buyer_4,pass,3
2024-11-30 20:41:05,Buyer_5,pass,3
2024-11-30 20:41:05,Buyer_6,bid,3
2024-11-30 20:41:06,Buyer_7,pass,3
2024-11-30 20:41:06,Buyer_8,pass,3
2024-11-30 20:41:19,Buyer_9,pass,3
2024-11-30 20:41:19,Auctioneer,Buyer_6 pays $3,3
2024-11-30 20:41:19,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-30 20:41:20,Buyer_0,bid,0
2024-11-30 20:41:20,Buyer_1,bid,0
2024-11-30 20:41:20,Buyer_2,bid,0
2024-11-30 20:41:20,Buyer_3,bid,0
2024-11-30 20:41:20,Buyer_4,bid,0
2024-11-30 20:41:21,Buyer_5,bid,0
2024-11-30 20:41:21,Buyer_6,bid,0
2024-11-30 20:41:21,Buyer_7,bid,0
2024-11-30 20:41:22,Buyer_8,bid,0
2024-11-30 20:41:22,Buyer_9,bid,0
2024-11-30 20:41:22,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-30 20:41:23,Buyer_0,bid,1
2024-11-30 20:41:23,Buyer_1,bid,1
2024-11-30 20:41:23,Buyer_2,bid,1
2024-11-30 20:41:24,Buyer_3,bid,1
2024-11-30 20:41:24,Buyer_4,bid,1
2024-11-30 20:41:24,Buyer_5,bid,1
2024-11-30 20:41:25,Buyer_6,bid,1
2024-11-30 20:41:25,Buyer_7,bid,1
2024-11-30 20:41:25,Buyer_8,bid,1
2024-11-30 20:41:25,Buyer_9,bid,1
2024-11-30 20:41:25,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-30 20:41:26,Buyer_0,pass,2
2024-11-30 20:41:26,Buyer_1,pass,2
2024-11-30 20:41:26,Buyer_2,bid,2
2024-11-30 20:41:27,Buyer_3,bid,2
2024-11-30 20:41:27,Buyer_4,pass,2
2024-11-30 20:41:27,Buyer_5,bid,2
2024-11-30 20:41:28,Buyer_6,pass,2
2024-11-30 20:41:28,Buyer_7,bid,2
2024-11-30 20:41:28,Buyer_8,bid,2
2024-11-30 20:41:28,Buyer_9,bid,2
2024-11-30 20:41:28,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-30 20:41:29,Buyer_0,pass,3
2024-11-30 20:41:29,Buyer_1,pass,3
2024-11-30 20:41:32,Buyer_2,pass,3
2024-11-30 20:41:32,Buyer_3,pass,3
2024-11-30 20:41:32,Buyer_4,pass,3
2024-11-30 20:41:33,Buyer_5,pass,3
2024-11-30 20:41:33,Buyer_6,pass,3
2024-11-30 20:41:33,Buyer_7,pass,3
2024-11-30 20:41:33,Buyer_8,pass,3
2024-11-30 20:41:34,Buyer_9,bid,3
2024-11-30 20:41:34,Auctioneer,Buyer_9 pays $3,3
2024-11-30 20:41:34,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-30 20:41:34,Buyer_0,bid,0
2024-11-30 20:41:34,Buyer_1,bid,0
2024-11-30 20:41:34,Buyer_2,bid,0
2024-11-30 20:41:34,Buyer_3,bid,0
2024-11-30 20:41:35,Buyer_4,bid,0
2024-11-30 20:41:35,Buyer_5,bid,0
2024-11-30 20:41:35,Buyer_6,bid,0
2024-11-30 20:41:35,Buyer_7,bid,0
2024-11-30 20:41:36,Buyer_8,bid,0
2024-11-30 20:41:36,Buyer_9,bid,0
2024-11-30 20:41:36,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-30 20:41:37,Buyer_0,bid,1
2024-11-30 20:41:37,Buyer_1,bid,1
2024-11-30 20:41:37,Buyer_2,bid,1
2024-11-30 20:41:38,Buyer_3,bid,1
2024-11-30 20:41:38,Buyer_4,bid,1
2024-11-30 20:41:39,Buyer_5,bid,1
2024-11-30 20:41:39,Buyer_6,bid,1
2024-11-30 20:41:39,Buyer_7,bid,1
2024-11-30 20:41:39,Buyer_8,bid,1
2024-11-30 20:41:40,Buyer_9,bid,1
2024-11-30 20:41:40,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-30 20:41:40,Buyer_0,pass,2
2024-11-30 20:41:40,Buyer_1,pass,2
2024-11-30 20:41:41,Buyer_2,bid,2
2024-11-30 20:41:41,Buyer_3,pass,2
2024-11-30 20:41:41,Buyer_4,bid,2
2024-11-30 20:41:41,Buyer_5,bid,2
2024-11-30 20:41:42,Buyer_6,bid,2
2024-11-30 20:41:42,Buyer_7,pass,2
2024-11-30 20:41:42,Buyer_8,pass,2
2024-11-30 20:41:45,Buyer_9,bid,2
2024-11-30 20:41:45,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-30 20:41:45,Buyer_0,pass,3
2024-11-30 20:41:46,Buyer_1,pass,3
2024-11-30 20:41:46,Buyer_2,pass,3
2024-11-30 20:41:46,Buyer_3,pass,3
2024-11-30 20:41:47,Buyer_4,bid,3
2024-11-30 20:41:47,Buyer_5,pass,3
2024-11-30 20:41:47,Buyer_6,bid,3
2024-11-30 20:41:48,Buyer_7,pass,3
2024-11-30 20:41:48,Buyer_8,pass,3
2024-11-30 20:41:49,Buyer_9,bid,3
2024-11-30 20:41:49,Auctioneer,"The current bid is $4 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $4?",4
2024-11-30 20:41:49,Buyer_0,pass,4
2024-11-30 20:41:49,Buyer_1,pass,4
2024-11-30 20:41:50,Buyer_2,pass,4
2024-11-30 20:41:50,Buyer_3,pass,4
2024-11-30 20:41:50,Buyer_4,pass,4
2024-11-30 20:41:50,Buyer_5,bid,4
2024-11-30 20:41:51,Buyer_6,pass,4
2024-11-30 20:41:51,Buyer_7,pass,4
2024-11-30 20:41:51,Buyer_8,pass,4
2024-11-30 20:41:51,Buyer_9,pass,4
2024-11-30 20:41:51,Auctioneer,Buyer_5 pays $4,4
2024-11-30 20:41:51,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-30 20:41:52,Buyer_0,bid,0
2024-11-30 20:41:52,Buyer_1,bid,0
2024-11-30 20:41:52,Buyer_2,bid,0
2024-11-30 20:41:52,Buyer_3,bid,0
2024-11-30 20:41:53,Buyer_4,bid,0
2024-11-30 20:41:53,Buyer_5,bid,0
2024-11-30 20:41:54,Buyer_6,bid,0
2024-11-30 20:41:54,Buyer_7,bid,0
2024-11-30 20:41:54,Buyer_8,bid,0
2024-11-30 20:41:55,Buyer_9,bid,0
2024-11-30 20:41:55,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-30 20:41:55,Buyer_0,bid,1
2024-11-30 20:41:55,Buyer_1,bid,1
2024-11-30 20:41:59,Buyer_2,bid,1
2024-11-30 20:41:59,Buyer_3,bid,1
2024-11-30 20:41:59,Buyer_4,bid,1
2024-11-30 20:42:00,Buyer_5,bid,1
2024-11-30 20:42:00,Buyer_6,bid,1
2024-11-30 20:42:00,Buyer_7,bid,1
2024-11-30 20:42:00,Buyer_8,bid,1
2024-11-30 20:42:01,Buyer_9,bid,1
2024-11-30 20:42:01,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-30 20:42:01,Buyer_0,pass,2
2024-11-30 20:42:01,Buyer_1,bid,2
2024-11-30 20:42:04,Buyer_2,pass,2
2024-11-30 20:42:04,Buyer_3,pass,2
2024-11-30 20:42:05,Buyer_4,bid,2
2024-11-30 20:42:05,Buyer_5,bid,2
2024-11-30 20:42:05,Buyer_6,bid,2
2024-11-30 20:42:06,Buyer_7,bid,2
2024-11-30 20:42:06,Buyer_8,pass,2
2024-11-30 20:42:07,Buyer_9,pass,2
2024-11-30 20:42:07,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-30 20:42:07,Buyer_0,pass,3
2024-11-30 20:42:08,Buyer_1,pass,3
2024-11-30 20:42:08,Buyer_2,pass,3
2024-11-30 20:42:08,Buyer_3,pass,3
2024-11-30 20:42:10,Buyer_4,pass,3
2024-11-30 20:42:10,Buyer_5,pass,3
2024-11-30 20:42:11,Buyer_6,pass,3
2024-11-30 20:42:11,Buyer_7,pass,3
2024-11-30 20:42:11,Buyer_8,pass,3
2024-11-30 20:42:11,Buyer_9,bid,3
2024-11-30 20:42:11,Auctioneer,Buyer_9 pays $3,3
2024-11-30 20:42:11,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-30 20:42:12,Buyer_0,bid,0
2024-11-30 20:42:12,Buyer_1,bid,0
2024-11-30 20:42:12,Buyer_2,bid,0
2024-11-30 20:42:13,Buyer_3,bid,0
2024-11-30 20:42:13,Buyer_4,bid,0
2024-11-30 20:42:13,Buyer_5,bid,0
2024-11-30 20:42:13,Buyer_6,bid,0
2024-11-30 20:42:14,Buyer_7,bid,0
2024-11-30 20:42:14,Buyer_8,bid,0
2024-11-30 20:42:14,Buyer_9,bid,0
2024-11-30 20:42:14,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-30 20:42:15,Buyer_0,bid,1
2024-11-30 20:42:15,Buyer_1,bid,1
2024-11-30 20:42:15,Buyer_2,bid,1
2024-11-30 20:42:15,Buyer_3,bid,1
2024-11-30 20:42:16,Buyer_4,bid,1
2024-11-30 20:42:16,Buyer_5,bid,1
2024-11-30 20:42:16,Buyer_6,bid,1
2024-11-30 20:42:17,Buyer_7,bid,1
2024-11-30 20:42:17,Buyer_8,bid,1
2024-11-30 20:42:17,Buyer_9,bid,1
2024-11-30 20:42:17,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-30 20:42:17,Buyer_0,pass,2
2024-11-30 20:42:18,Buyer_1,pass,2
2024-11-30 20:42:18,Buyer_2,bid,2
2024-11-30 20:42:18,Buyer_3,bid,2
2024-11-30 20:42:19,Buyer_4,bid,2
2024-11-30 20:42:19,Buyer_5,bid,2
2024-11-30 20:42:19,Buyer_6,pass,2
2024-11-30 20:42:19,Buyer_7,bid,2
2024-11-30 20:42:20,Buyer_8,bid,2
2024-11-30 20:42:20,Buyer_9,bid,2
2024-11-30 20:42:20,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-30 20:42:20,Buyer_0,pass,3
2024-11-30 20:42:20,Buyer_1,pass,3
2024-11-30 20:42:21,Buyer_2,pass,3
2024-11-30 20:42:21,Buyer_3,pass,3
2024-11-30 20:42:21,Buyer_4,pass,3
2024-11-30 20:42:22,Buyer_5,pass,3
2024-11-30 20:42:22,Buyer_6,pass,3
2024-11-30 20:42:23,Buyer_7,bid,3
2024-11-30 20:42:23,Buyer_8,pass,3
2024-11-30 20:42:23,Buyer_9,pass,3
2024-11-30 20:42:23,Auctioneer,Buyer_7 pays $3,3
2024-11-30 20:42:23,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-30 20:42:23,Buyer_0,bid,0
2024-11-30 20:42:24,Buyer_1,bid,0
2024-11-30 20:42:24,Buyer_2,bid,0
2024-11-30 20:42:25,Buyer_3,bid,0
2024-11-30 20:42:25,Buyer_4,bid,0
2024-11-30 20:42:25,Buyer_5,bid,0
2024-11-30 20:42:25,Buyer_6,bid,0
2024-11-30 20:42:26,Buyer_7,bid,0
2024-11-30 20:42:26,Buyer_8,bid,0
2024-11-30 20:42:26,Buyer_9,bid,0
2024-11-30 20:42:26,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-30 20:42:26,Buyer_0,bid,1
2024-11-30 20:42:27,Buyer_1,bid,1
2024-11-30 20:42:27,Buyer_2,bid,1
2024-11-30 20:42:27,Buyer_3,bid,1
2024-11-30 20:42:28,Buyer_4,bid,1
2024-11-30 20:42:28,Buyer_5,bid,1
2024-11-30 20:42:28,Buyer_6,bid,1
2024-11-30 20:42:28,Buyer_7,bid,1
2024-11-30 20:42:29,Buyer_8,bid,1
2024-11-30 20:42:29,Buyer_9,bid,1
2024-11-30 20:42:29,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-30 20:42:29,Buyer_0,pass,2
2024-11-30 20:42:29,Buyer_1,pass,2
2024-11-30 20:42:30,Buyer_2,bid,2
2024-11-30 20:42:30,Buyer_3,bid,2
2024-11-30 20:42:30,Buyer_4,bid,2
2024-11-30 20:42:31,Buyer_5,pass,2
2024-11-30 20:42:31,Buyer_6,bid,2
2024-11-30 20:42:31,Buyer_7,bid,2
2024-11-30 20:42:32,Buyer_8,bid,2
2024-11-30 20:42:32,Buyer_9,pass,2
2024-11-30 20:42:32,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-30 20:42:32,Buyer_0,pass,3
2024-11-30 20:42:32,Buyer_1,pass,3
2024-11-30 20:42:32,Buyer_2,bid,3
2024-11-30 20:42:33,Buyer_3,pass,3
2024-11-30 20:42:33,Buyer_4,bid,3
2024-11-30 20:42:33,Buyer_5,pass,3
2024-11-30 20:42:33,Buyer_6,pass,3
2024-11-30 20:42:34,Buyer_7,pass,3
2024-11-30 20:42:34,Buyer_8,pass,3
2024-11-30 20:42:34,Buyer_9,pass,3
2024-11-30 20:42:34,Auctioneer,"The current bid is $4 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $4?",4
2024-11-30 20:42:35,Buyer_0,pass,4
2024-11-30 20:42:35,Buyer_1,pass,4
2024-11-30 20:42:35,Buyer_2,bid,4
2024-11-30 20:42:36,Buyer_3,pass,4
2024-11-30 20:42:36,Buyer_4,pass,4
2024-11-30 20:42:36,Buyer_5,pass,4
2024-11-30 20:42:36,Buyer_6,pass,4
2024-11-30 20:42:37,Buyer_7,pass,4
2024-11-30 20:42:37,Buyer_8,pass,4
2024-11-30 20:42:37,Buyer_9,pass,4
2024-11-30 20:42:37,Auctioneer,Buyer_2 pays $4,4
2024-11-30 20:42:37,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-30 20:42:37,Buyer_0,bid,0
2024-11-30 20:42:38,Buyer_1,bid,0
2024-11-30 20:42:38,Buyer_2,bid,0
