Timestamp,Agent,Action,Current Price
2024-11-30 23:46:55,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:47:58,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:49:04,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:50:23,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:51:37,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:51:38,Buyer_0,pass,42
2024-11-30 23:51:38,Buyer_1,pass,42
2024-11-30 23:51:39,Buyer_2,pass,42
2024-11-30 23:51:39,Buyer_3,pass,42
2024-11-30 23:51:40,Buyer_4,pass,42
2024-11-30 23:51:40,Buyer_5,pass,42
2024-11-30 23:51:41,Buyer_6,pass,42
2024-11-30 23:51:41,Buyer_7,pass,42
2024-11-30 23:51:42,Buyer_8,pass,42
2024-11-30 23:51:43,Buyer_9,pass,42
2024-11-30 23:51:43,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:51:43,Buyer_0,pass,41
2024-11-30 23:51:44,Buyer_1,pass,41
2024-11-30 23:51:44,Buyer_2,pass,41
2024-11-30 23:51:45,Buyer_3,pass,41
2024-11-30 23:51:45,Buyer_4,pass,41
2024-11-30 23:51:46,Buyer_5,pass,41
2024-11-30 23:51:46,Buyer_6,pass,41
2024-11-30 23:51:47,Buyer_7,pass,41
2024-11-30 23:51:47,Buyer_8,pass,41
2024-11-30 23:51:48,Buyer_9,pass,41
2024-11-30 23:51:48,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:51:48,Buyer_0,pass,40
2024-11-30 23:51:49,Buyer_1,pass,40
2024-11-30 23:51:49,Buyer_2,pass,40
2024-11-30 23:51:50,Buyer_3,pass,40
2024-11-30 23:51:50,Buyer_4,pass,40
2024-11-30 23:51:51,Buyer_5,pass,40
2024-11-30 23:51:51,Buyer_6,pass,40
2024-11-30 23:51:52,Buyer_7,pass,40
2024-11-30 23:51:52,Buyer_8,pass,40
2024-11-30 23:51:53,Buyer_9,bid,40
2024-11-30 23:51:53,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:51:53,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:51:54,Buyer_0,pass,42
2024-11-30 23:51:54,Buyer_1,pass,42
2024-11-30 23:51:55,Buyer_2,pass,42
2024-11-30 23:51:55,Buyer_3,pass,42
2024-11-30 23:51:56,Buyer_4,pass,42
2024-11-30 23:51:57,Buyer_5,pass,42
2024-11-30 23:51:57,Buyer_6,pass,42
2024-11-30 23:51:58,Buyer_7,pass,42
2024-11-30 23:51:58,Buyer_8,pass,42
2024-11-30 23:51:59,Buyer_9,pass,42
2024-11-30 23:51:59,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:51:59,Buyer_0,pass,41
2024-11-30 23:52:00,Buyer_1,pass,41
2024-11-30 23:52:00,Buyer_2,pass,41
2024-11-30 23:52:01,Buyer_3,pass,41
2024-11-30 23:52:01,Buyer_4,pass,41
2024-11-30 23:52:02,Buyer_5,pass,41
2024-11-30 23:52:02,Buyer_6,pass,41
2024-11-30 23:52:03,Buyer_7,pass,41
2024-11-30 23:52:03,Buyer_8,pass,41
2024-11-30 23:52:04,Buyer_9,pass,41
2024-11-30 23:52:04,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:52:04,Buyer_0,pass,40
2024-11-30 23:52:05,Buyer_1,pass,40
2024-11-30 23:52:05,Buyer_2,pass,40
2024-11-30 23:52:06,Buyer_3,pass,40
2024-11-30 23:52:06,Buyer_4,pass,40
2024-11-30 23:52:07,Buyer_5,pass,40
2024-11-30 23:52:07,Buyer_6,pass,40
2024-11-30 23:52:08,Buyer_7,pass,40
2024-11-30 23:52:08,Buyer_8,pass,40
2024-11-30 23:52:09,Buyer_9,bid,40
2024-11-30 23:52:09,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:52:09,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:52:09,Buyer_0,pass,42
2024-11-30 23:52:10,Buyer_1,pass,42
2024-11-30 23:52:11,Buyer_2,pass,42
2024-11-30 23:52:11,Buyer_3,pass,42
2024-11-30 23:52:12,Buyer_4,pass,42
2024-11-30 23:52:12,Buyer_5,pass,42
2024-11-30 23:52:13,Buyer_6,pass,42
2024-11-30 23:52:13,Buyer_7,pass,42
2024-11-30 23:52:14,Buyer_8,pass,42
2024-11-30 23:52:14,Buyer_9,pass,42
2024-11-30 23:52:14,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:52:15,Buyer_0,pass,41
2024-11-30 23:52:15,Buyer_1,pass,41
2024-11-30 23:52:16,Buyer_2,pass,41
2024-11-30 23:52:16,Buyer_3,pass,41
2024-11-30 23:52:17,Buyer_4,pass,41
2024-11-30 23:52:17,Buyer_5,pass,41
2024-11-30 23:52:18,Buyer_6,pass,41
2024-11-30 23:52:18,Buyer_7,pass,41
2024-11-30 23:52:19,Buyer_8,pass,41
2024-11-30 23:52:19,Buyer_9,pass,41
2024-11-30 23:52:19,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:52:20,Buyer_0,pass,40
2024-11-30 23:52:20,Buyer_1,pass,40
2024-11-30 23:52:21,Buyer_2,pass,40
2024-11-30 23:52:21,Buyer_3,pass,40
2024-11-30 23:52:22,Buyer_4,pass,40
2024-11-30 23:52:22,Buyer_5,pass,40
2024-11-30 23:52:23,Buyer_6,pass,40
2024-11-30 23:52:24,Buyer_7,pass,40
2024-11-30 23:52:24,Buyer_8,pass,40
2024-11-30 23:52:25,Buyer_9,bid,40
2024-11-30 23:52:25,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:52:25,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:52:25,Buyer_0,pass,42
2024-11-30 23:52:26,Buyer_1,pass,42
2024-11-30 23:52:26,Buyer_2,pass,42
2024-11-30 23:52:27,Buyer_3,pass,42
2024-11-30 23:52:27,Buyer_4,pass,42
2024-11-30 23:52:28,Buyer_5,pass,42
2024-11-30 23:52:28,Buyer_6,pass,42
2024-11-30 23:52:29,Buyer_7,pass,42
2024-11-30 23:52:29,Buyer_8,pass,42
2024-11-30 23:52:30,Buyer_9,pass,42
2024-11-30 23:52:30,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:52:30,Buyer_0,pass,41
2024-11-30 23:52:31,Buyer_1,pass,41
2024-11-30 23:52:31,Buyer_2,pass,41
2024-11-30 23:52:32,Buyer_3,pass,41
2024-11-30 23:52:32,Buyer_4,pass,41
2024-11-30 23:52:33,Buyer_5,pass,41
2024-11-30 23:52:33,Buyer_6,pass,41
2024-11-30 23:52:34,Buyer_7,pass,41
2024-11-30 23:52:34,Buyer_8,pass,41
2024-11-30 23:52:35,Buyer_9,pass,41
2024-11-30 23:52:35,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:52:35,Buyer_0,pass,40
2024-11-30 23:52:36,Buyer_1,pass,40
2024-11-30 23:52:36,Buyer_2,pass,40
2024-11-30 23:52:37,Buyer_3,pass,40
2024-11-30 23:52:37,Buyer_4,pass,40
2024-11-30 23:52:38,Buyer_5,pass,40
2024-11-30 23:52:38,Buyer_6,pass,40
2024-11-30 23:52:39,Buyer_7,pass,40
2024-11-30 23:52:40,Buyer_8,pass,40
2024-11-30 23:52:40,Buyer_9,bid,40
2024-11-30 23:52:40,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:52:40,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:52:41,Buyer_0,pass,42
2024-11-30 23:52:41,Buyer_1,pass,42
2024-11-30 23:52:42,Buyer_2,pass,42
2024-11-30 23:52:42,Buyer_3,pass,42
2024-11-30 23:52:43,Buyer_4,pass,42
2024-11-30 23:52:43,Buyer_5,pass,42
2024-11-30 23:52:44,Buyer_6,pass,42
2024-11-30 23:52:44,Buyer_7,pass,42
2024-11-30 23:52:45,Buyer_8,pass,42
2024-11-30 23:52:45,Buyer_9,pass,42
