Timestamp,Agent,Action,Current Price
2024-11-29 21:08:12,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-29 21:08:13,Buyer_0,pass,0
2024-11-29 21:08:13,Buyer_1,pass,0
2024-11-29 21:08:14,Buyer_2,pass,0
2024-11-29 21:08:14,Buyer_3,pass,0
2024-11-29 21:08:15,Buyer_4,pass,0
2024-11-29 21:08:15,Buyer_5,pass,0
2024-11-29 21:08:16,Buyer_6,pass,0
2024-11-29 21:08:16,Buyer_7,pass,0
2024-11-29 21:08:17,Buyer_8,pass,0
2024-11-29 21:08:17,Buyer_9,pass,0
2024-11-29 21:08:39,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-29 21:08:39,Buyer_0,pass,0
2024-11-29 21:08:40,Buyer_1,pass,0
2024-11-29 21:08:40,Buyer_2,pass,0
2024-11-29 21:08:41,Buyer_3,pass,0
2024-11-29 21:08:41,Buyer_4,bid,0
2024-11-29 21:08:42,Buyer_5,pass,0
2024-11-29 21:08:42,Buyer_6,pass,0
2024-11-29 21:08:43,Buyer_7,pass,0
2024-11-29 21:08:43,Buyer_8,pass,0
2024-11-29 21:08:44,Buyer_9,pass,0
2024-11-29 21:09:25,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-29 21:09:27,Buyer_0,bid,0
2024-11-29 21:09:28,Buyer_1,bid,0
2024-11-29 21:09:29,Buyer_2,bid,0
2024-11-29 21:09:32,Buyer_3,bid,0
2024-11-29 21:09:34,Buyer_4,bid,0
2024-11-29 21:09:50,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-29 21:09:51,Buyer_0,pass,0
2024-11-29 21:09:51,Buyer_1,pass,0
2024-11-29 21:09:52,Buyer_2,pass,0
2024-11-29 21:09:52,Buyer_3,pass,0
2024-11-29 21:09:53,Buyer_4,pass,0
2024-11-29 21:09:54,Buyer_5,pass,0
2024-11-29 21:09:55,Buyer_6,pass,0
2024-11-29 21:09:56,Buyer_7,pass,0
2024-11-29 21:09:56,Buyer_8,pass,0
2024-11-29 21:09:57,Buyer_9,pass,0
2024-11-29 21:10:07,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-29 21:10:08,Buyer_0,bid,0
2024-11-29 21:10:09,Buyer_1,pass,0
2024-11-29 21:10:09,Buyer_2,pass,0
2024-11-29 21:10:10,Buyer_3,pass,0
2024-11-29 21:10:10,Buyer_4,pass,0
2024-11-29 21:10:11,Buyer_5,pass,0
2024-11-29 21:10:11,Buyer_6,pass,0
2024-11-29 21:10:12,Buyer_7,pass,0
2024-11-29 21:10:12,Buyer_8,pass,0
2024-11-29 21:10:13,Buyer_9,pass,0
2024-11-29 21:10:23,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-29 21:10:24,Buyer_0,pass,0
