2024-11-29 20:07:03,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-29 20:07:04,Buyer_0,bid,0
2024-11-29 20:07:05,Buyer_1,bid,0
2024-11-29 20:07:05,Buyer_2,bid,0
2024-11-29 20:07:06,Buyer_3,bid,0
2024-11-29 20:07:06,Buyer_4,bid,0
2024-11-29 20:07:07,Buyer_5,bid,0
2024-11-29 20:07:07,Buyer_6,bid,0
2024-11-29 20:07:07,Buyer_7,bid,0
2024-11-29 20:07:08,Buyer_8,bid,0
2024-11-29 20:07:08,Buyer_9,bid,0
2024-11-29 20:07:08,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-29 20:07:09,Buyer_0,bid,1
2024-11-29 20:07:09,Buyer_1,bid,1
2024-11-29 20:07:10,Buyer_2,bid,1
2024-11-29 20:07:10,Buyer_3,bid,1
2024-11-29 20:07:10,Buyer_4,bid,1
2024-11-29 20:07:11,Buyer_5,bid,1
2024-11-29 20:07:11,Buyer_6,bid,1
2024-11-29 20:07:12,Buyer_7,pass,1
2024-11-29 20:07:12,Buyer_8,bid,1
2024-11-29 20:07:12,Buyer_9,bid,1
2024-11-29 20:07:12,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-29 20:07:12,Buyer_0,bid,2
2024-11-29 20:07:13,Buyer_1,bid,2
2024-11-29 20:07:13,Buyer_2,bid,2
2024-11-29 20:07:14,Buyer_3,bid,2
2024-11-29 20:07:14,Buyer_4,pass,2
2024-11-29 20:07:15,Buyer_5,bid,2
2024-11-29 20:07:15,Buyer_6,bid,2
2024-11-29 20:07:15,Buyer_7,pass,2
2024-11-29 20:07:16,Buyer_8,bid,2
2024-11-29 20:07:16,Buyer_9,pass,2
2024-11-29 20:07:16,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-29 20:07:16,Buyer_0,bid,3
2024-11-29 20:07:17,Buyer_1,pass,3
2024-11-29 20:07:17,Buyer_2,bid,3
2024-11-29 20:07:17,Buyer_3,bid,3
2024-11-29 20:07:18,Buyer_4,pass,3
2024-11-29 20:07:18,Buyer_5,pass,3
2024-11-29 20:07:19,Buyer_6,bid,3
2024-11-29 20:07:20,Buyer_7,pass,3
2024-11-29 20:07:20,Buyer_8,bid,3
2024-11-29 20:07:21,Buyer_9,pass,3
2024-11-29 20:07:21,Auctioneer,"The current bid is $4 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $4?",4
2024-11-29 20:07:21,Buyer_0,bid,4
2024-11-29 20:07:21,Buyer_1,pass,4
2024-11-29 20:07:22,Buyer_2,bid,4
2024-11-29 20:07:23,Buyer_3,bid,4
2024-11-29 20:07:23,Buyer_4,pass,4
2024-11-29 20:07:24,Buyer_5,pass,4
2024-11-29 20:07:24,Buyer_6,bid,4
2024-11-29 20:07:25,Buyer_7,pass,4
2024-11-29 20:07:25,Buyer_8,bid,4
2024-11-29 20:07:25,Buyer_9,pass,4
2024-11-29 20:07:25,Auctioneer,"The current bid is $5 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $5?",5
2024-11-29 20:07:26,Buyer_0,bid,5
2024-11-29 20:07:26,Buyer_1,pass,5
2024-11-29 20:07:26,Buyer_2,bid,5
2024-11-29 20:07:27,Buyer_3,bid,5
2024-11-29 20:07:27,Buyer_4,pass,5
2024-11-29 20:07:28,Buyer_5,pass,5
2024-11-29 20:07:28,Buyer_6,bid,5
2024-11-29 20:07:28,Buyer_7,pass,5
2024-11-29 20:07:29,Buyer_8,bid,5
2024-11-29 20:07:29,Buyer_9,pass,5
2024-11-29 20:07:29,Auctioneer,"The current bid is $6 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $6?",6
2024-11-29 20:07:30,Buyer_0,bid,6
2024-11-29 20:07:30,Buyer_1,pass,6
2024-11-29 20:07:30,Buyer_2,bid,6
2024-11-29 20:07:31,Buyer_3,bid,6
2024-11-29 20:07:31,Buyer_4,pass,6
2024-11-29 20:07:31,Buyer_5,pass,6
2024-11-29 20:07:32,Buyer_6,bid,6
2024-11-29 20:07:32,Buyer_7,pass,6
2024-11-29 20:07:33,Buyer_8,bid,6
2024-11-29 20:07:33,Buyer_9,pass,6
